ID,Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken(min),delivery_time_mins,weather_clean,is_late,distance_km,traffic_factor,weather_factor,speed_kmmin,seg_idx,tempo_estimado,dist_norm,adverso_norm
0xb3e7,BANGRES08DEL02,20,5.0,12.906229,77.596791,12.986229,77.676791,08/03/22,19:50:00,19:55:00,conditions Windy,Jam,0,Snack,motorcycle,0,No,Metropolitian,(min) 37,37,Windy,1,12.42,2.0,1.2,0.3356756756756757,3,75.50998500564417,0.583467525496511,0.6363636363636362
0x20ee,BANGRES05DEL02,34,4.8,12.970324,77.645748,12.990324,77.665748,24/03/22,11:45:00,12:00:00,conditions Windy,High,0,Meal,motorcycle,1,No,Metropolitian,(min) 35,35,Windy,1,3.11,1.6,1.2,0.08885714285714286,3,15.126315836879444,0.08373590982286634,0.4181818181818181
0xa67c,BANGRES11DEL01,29,4.6,12.934365,77.616155,13.004365,77.686155,06/03/22,17:25:00,17:35:00,conditions Stormy,Medium,2,Meal,scooter,1,No,Urban,(min) 18,18,Stormy,0,10.87,1.3,1.6,0.6038888888888888,1,57.274911331978416,0.5002683843263553,0.4909090909090909
0x8be3,BANGRES20DEL03,35,4.7,12.972161,77.596014,13.032161,77.656014,24/03/22,21:20:00,21:30:00,conditions Stormy,Jam,0,Drinks,motorcycle,0,No,Metropolitian,(min) 44,44,Stormy,1,9.32,2.0,1.6,0.21181818181818182,3,75.55051639856185,0.4170692431561997,1.0
0x8952,BANGRES14DEL01,31,4.5,12.949934,77.699386,12.989934,77.739386,03/03/22,12:40:00,12:50:00,conditions Stormy,High,2,Buffet,motorcycle,0,No,Metropolitian,(min) 25,25,Stormy,0,6.21,1.6,1.6,0.2484,3,40.271992003010226,0.25013419216317767,0.7090909090909092
0x3559,BANGRES16DEL01,39,4.4,13.029198,77.570997,13.099198,77.640997,06/03/22,17:35:00,17:45:00,conditions Cloudy,Medium,2,Snack,electric_scooter,1,No,Metropolitian,(min) 37,37,Cloudy,1,10.87,1.3,1.1,0.2937837837837838,6,39.37650154073516,0.5002683843263553,0.19545454545454552
0x3e62,BANGRES08DEL01,27,4.6,12.906229,77.596791,13.016229,77.706791,25/03/22,22:55:00,23:10:00,conditions Fog,Low,1,Buffet,motorcycle,0,No,Metropolitian,(min) 28,28,Fog,0,17.08,1.0,1.4,0.61,3,60.57416671547782,0.8336017176596886,0.18181818181818177
0x6694,BANGRES03DEL02,23,4.5,12.979166,77.640709,13.059166,77.720709,20/03/22,19:40:00,19:50:00,conditions Fog,Jam,0,Drinks,motorcycle,0,No,Metropolitian,(min) 49,49,Fog,1,12.42,2.0,1.4,0.253469387755102,3,88.09498250658486,0.583467525496511,0.818181818181818
0x1960,BANGRES20DEL02,33,4.9,12.972161,77.596014,13.022161,77.646014,21/03/22,21:10:00,21:20:00,conditions Fog,Jam,0,Buffet,motorcycle,1,No,Urban,(min) 27,27,Fog,0,7.76,2.0,1.4,0.2874074074074074,4,55.04163158221405,0.33333333333333337,0.818181818181818
0x720e,BANGRES010DEL01,22,4.9,12.933298,77.614293,12.973298,77.654293,30/03/22,12:15:00,12:25:00,conditions Windy,High,1,Buffet,motorcycle,1,No,Urban,(min) 11,11,Windy,0,6.21,1.6,1.2,0.5645454545454546,4,30.203994002257666,0.25013419216317767,0.4181818181818181
0x9231,BANGRES18DEL01,31,4.1,12.913041,77.683237,12.953041,77.723237,26/03/22,16:40:00,16:45:00,conditions Stormy,Medium,2,Buffet,electric_scooter,1,No,Metropolitian,(min) 31,31,Stormy,1,6.21,1.3,1.6,0.20032258064516129,6,32.72099350244581,0.25013419216317767,0.4909090909090909
0xf6a,BANGRES15DEL03,34,4.9,12.975377,77.696664,13.065377,77.786664,06/04/22,23:10:00,23:15:00,conditions Sandstorms,Low,2,Drinks,scooter,1,No,Metropolitian,(min) 24,24,Sandstorms,0,13.97,1.0,1.5,0.5820833333333334,0,53.08345866187847,0.6666666666666667,0.22727272727272727
0x8420,BANGRES010DEL03,31,4.9,12.933298,77.614293,12.963298,77.644293,03/04/22,19:25:00,19:40:00,conditions Sandstorms,Jam,0,Buffet,motorcycle,1,No,Metropolitian,(min) 46,46,Sandstorms,1,4.66,2.0,1.5,0.10130434782608697,3,35.41430456182587,0.16693505099302203,0.9090909090909091
0x74b5,BANGRES09DEL02,29,4.5,12.934179,77.615797,13.064179,77.745797,04/04/22,17:20:00,17:30:00,conditions Cloudy,Medium,1,Drinks,scooter,0,No,Metropolitian,(min) 25,25,Cloudy,0,20.18,1.3,1.1,0.8072,0,73.1019136239223,1.0,0.19545454545454552
0x2622,BANGRES16DEL01,32,3.8,13.029198,77.570997,13.099198,77.640997,25/03/22,20:40:00,20:55:00,conditions Sunny,Jam,2,Snack,scooter,1,No,Metropolitian,(min) 32,32,Sunny,1,10.87,2.0,1.0,0.3396875,0,55.07203012690231,0.5002683843263553,0.45454545454545453
0x7abd,BANGRES18DEL01,20,4.7,12.913041,77.683237,13.023041,77.793237,27/03/22,22:25:00,22:35:00,conditions Fog,Low,0,Buffet,motorcycle,1,No,Metropolitian,(min) 22,22,Fog,0,17.08,1.0,1.4,0.7763636363636363,3,60.57416671547782,0.8336017176596886,0.18181818181818177
0xb0f7,BANGRES11DEL01,39,5.0,12.934365,77.616155,12.974365,77.656155,03/03/22,15:55:00,16:10:00,conditions Cloudy,Medium,0,Drinks,motorcycle,0,No,Metropolitian,(min) 25,25,Cloudy,0,6.21,1.3,1.1,0.2484,3,22.495683032931492,0.25013419216317767,0.19545454545454552
0x39ae,BANGRES08DEL03,24,4.7,12.906229,77.596791,12.966229,77.656791,09/03/22,17:30:00,17:35:00,conditions Windy,Medium,2,Buffet,scooter,1,No,Metropolitian,(min) 26,26,Windy,0,9.32,1.3,1.2,0.3584615384615385,0,36.830876744298905,0.4170692431561997,0.2545454545454546
0x5be4,BANGRES15DEL02,29,4.7,12.975377,77.696664,13.105377,77.826664,04/03/22,23:50:00,0:00:00,conditions Sandstorms,Low,2,Drinks,scooter,1,No,Urban,(min) 10,10,Sandstorms,0,20.18,1.0,1.5,2.018,1,76.68032897614228,1.0,0.22727272727272727
0x5b6c,BANGRES03DEL01,33,4.9,12.979166,77.640709,13.019166,77.680709,13/03/22,13:45:00,13:50:00,conditions Fog,High,1,Snack,scooter,1,No,Metropolitian,(min) 31,31,Fog,1,6.21,1.6,1.4,0.20032258064516129,0,35.23799300263394,0.25013419216317767,0.5636363636363635
0x4d34,BANGRES20DEL01,20,4.6,12.972161,77.596014,12.982161,77.606014,11/03/22,11:40:00,11:50:00,conditions Windy,High,1,Meal,scooter,0,No,Metropolitian,(min) 22,22,Windy,0,1.55,1.6,1.2,0.07045454545454545,0,7.538839082689112,0.0,0.4181818181818181
0x2ba7,BANGRES03DEL03,28,4.0,12.979166,77.640709,13.039166,77.700709,05/04/22,22:10:00,22:15:00,conditions Stormy,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 29,29,Stormy,0,9.31,1.0,1.6,0.32103448275862073,3,37.73472680636325,0.41653247450348907,0.27272727272727276
0x6451,BANGRES16DEL02,37,4.7,13.029198,77.570997,13.049198,77.590997,03/03/22,10:15:00,10:25:00,conditions Sunny,Low,1,Buffet,motorcycle,1,No,Metropolitian,(min) 19,19,Sunny,0,3.1,1.0,1.0,0.1631578947368421,3,7.852957377801158,0.08319914117015567,0.0
0xbee7,BANGRES19DEL03,28,4.1,12.914264,77.6784,12.944264,77.7084,03/03/22,20:40:00,20:50:00,conditions Windy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 36,36,Windy,1,4.66,2.0,1.2,0.12944444444444445,3,28.331443649460695,0.16693505099302203,0.6363636363636362
0x912d,BANGRES09DEL02,29,4.6,12.934179,77.615797,13.014179,77.695797,02/04/22,18:35:00,18:40:00,conditions Stormy,Medium,1,Drinks,scooter,1,No,Metropolitian,(min) 19,19,Stormy,0,12.42,1.3,1.6,0.6536842105263158,0,65.44198700489162,0.583467525496511,0.4909090909090909
0x247a,BANGRES15DEL02,27,4.6,12.975377,77.696664,13.105377,77.826664,27/03/22,20:45:00,21:00:00,conditions Sandstorms,Jam,2,Drinks,electric_scooter,0,No,Urban,(min) 17,17,Sandstorms,0,20.18,2.0,1.5,1.1870588235294117,7,153.36065795228455,1.0,0.9090909090909091
0x1b8b,BANGRES01DEL01,25,5.0,12.933284,77.615428,13.003284,77.685428,14/03/22,23:40:00,23:45:00,conditions Fog,Low,0,Meal,motorcycle,1,No,Urban,(min) 23,23,Fog,0,10.87,1.0,1.4,0.4726086956521739,4,38.55042108883162,0.5002683843263553,0.18181818181818177
0x9c0f,BANGRES19DEL03,23,4.8,12.914264,77.6784,12.974264,77.7384,11/03/22,19:35:00,19:45:00,conditions Fog,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 21,21,Fog,0,9.32,2.0,1.4,0.4438095238095238,3,66.10670184874162,0.4170692431561997,0.818181818181818
0x7570,BANGRES15DEL03,30,4.6,12.975377,77.696664,13.005377,77.726664,30/03/22,23:15:00,23:25:00,conditions Fog,Low,1,Meal,scooter,1,No,Metropolitian,(min) 18,18,Fog,0,4.66,1.0,1.4,0.2588888888888889,0,16.526675462185406,0.16693505099302203,0.18181818181818177
0x91fe,BANGRES04DEL02,21,4.8,12.98041,77.640489,13.03041,77.690489,09/03/22,17:45:00,17:55:00,conditions Sandstorms,Medium,1,Snack,motorcycle,1,No,Metropolitian,(min) 27,27,Sandstorms,0,7.76,1.3,1.5,0.2874074074074074,3,38.33256485189907,0.33333333333333337,0.4318181818181819
0xa69e,BANGRES16DEL03,29,4.8,13.029198,77.570997,13.059198,77.600997,01/04/22,18:00:00,18:15:00,conditions Fog,Medium,1,Snack,motorcycle,1,No,Metropolitian,(min) 17,17,Fog,0,4.66,1.3,1.4,0.2741176470588235,3,21.484678100841027,0.16693505099302203,0.37272727272727263
0xf45,BANGRES12DEL01,22,4.7,12.939496,77.625999,12.949496,77.635999,05/04/22,10:35:00,10:50:00,conditions Sunny,Low,0,Meal,motorcycle,0,No,Urban,(min) 11,11,Sunny,0,1.55,1.0,1.0,0.1409090909090909,4,3.926478688900579,0.0,0.0
0x60e9,BANGRES09DEL01,25,4.7,12.934179,77.615797,12.944179,77.625797,13/03/22,9:35:00,9:40:00,conditions Fog,Low,1,Drinks,motorcycle,1,No,Urban,(min) 11,11,Fog,0,1.55,1.0,1.4,0.1409090909090909,4,5.49707016446081,0.0,0.18181818181818177
0x44b3,BANGRES13DEL01,26,4.5,12.935662,77.61413,13.005662,77.68413,02/03/22,19:20:00,19:30:00,conditions Cloudy,Jam,0,Meal,motorcycle,1,No,Metropolitian,(min) 43,43,Cloudy,1,10.87,2.0,1.1,0.2527906976744186,3,60.579233139592546,0.5002683843263553,0.5454545454545455
0x4f49,BANGRES09DEL01,25,4.2,12.934179,77.615797,13.004179,77.685797,14/03/22,20:10:00,20:15:00,conditions Cloudy,Jam,1,Buffet,scooter,2,No,Urban,(min) 43,43,Cloudy,1,10.87,2.0,1.1,0.2527906976744186,1,60.579233139592546,0.5002683843263553,0.5454545454545455
0x3c2a,BANGRES15DEL03,23,5.0,12.975377,77.696664,13.035377,77.756664,11/03/22,23:50:00,0:00:00,conditions Stormy,Low,1,Meal,motorcycle,1,No,Urban,(min) 19,19,Stormy,0,9.31,1.0,1.6,0.49000000000000005,4,37.73472680636325,0.41653247450348907,0.27272727272727276
0x2402,BANGRES11DEL01,21,4.8,12.934365,77.616155,12.944365,77.626155,03/03/22,10:45:00,11:00:00,conditions Cloudy,Low,0,Drinks,motorcycle,1,No,Metropolitian,(min) 24,24,Cloudy,0,1.55,1.0,1.1,0.06458333333333334,3,4.3191265577906375,0.0,0.04545454545454549
0xaa92,BANGRES010DEL01,26,4.9,12.933298,77.614293,12.973298,77.654293,11/03/22,13:30:00,13:45:00,conditions Cloudy,High,2,Buffet,electric_scooter,1,No,Metropolitian,(min) 22,22,Cloudy,0,6.21,1.6,1.1,0.2822727272727273,6,27.68699450206953,0.25013419216317767,0.3454545454545455
0xa825,BANGRES12DEL02,25,5.0,12.939496,77.625999,13.019496,77.705999,08/03/22,23:50:00,0:05:00,conditions Sunny,Low,2,Meal,electric_scooter,0,No,Urban,(min) 27,27,Sunny,0,12.42,1.0,1.0,0.46,7,31.462493752351737,0.583467525496511,0.0
0x7b3c,BANGRES01DEL02,39,4.4,12.933284,77.615428,13.063284,77.745428,08/03/22,20:45:00,20:55:00,conditions Sandstorms,Jam,1,Buffet,scooter,1,No,Metropolitian,(min) 33,33,Sandstorms,1,20.18,2.0,1.5,0.6115151515151515,0,153.36065795228455,1.0,0.9090909090909091
0x9609,BANGRES17DEL01,23,4.7,12.972532,77.608179,13.012532,77.648179,09/03/22,13:30:00,13:35:00,conditions Stormy,High,1,Snack,motorcycle,0,No,Urban,(min) 24,24,Stormy,0,6.21,1.6,1.6,0.25875,4,40.271992003010226,0.25013419216317767,0.7090909090909092
0x89cc,BANGRES11DEL02,26,4.8,12.934365,77.616155,13.064365,77.746155,02/04/22,18:35:00,18:45:00,conditions Sandstorms,Medium,2,Drinks,scooter,1,No,Metropolitian,(min) 21,21,Sandstorms,0,20.18,1.3,1.5,0.9609523809523809,0,99.68442766898494,1.0,0.4318181818181819
0xa76b,BANGRES17DEL01,37,4.9,12.972532,77.608179,13.082532,77.718179,02/03/22,23:45:00,23:50:00,conditions Cloudy,Low,2,Meal,scooter,1,No,Metropolitian,(min) 30,30,Cloudy,0,17.08,1.0,1.1,0.5693333333333332,0,47.593988133589725,0.8336017176596886,0.04545454545454549
0x113d,BANGRES11DEL02,37,4.8,12.934365,77.616155,12.984365,77.666155,05/03/22,17:35:00,17:45:00,conditions Sunny,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 21,21,Sunny,0,7.76,1.3,1.0,0.36952380952380953,3,25.55504323459938,0.33333333333333337,0.13636363636363638
0xb2d8,BANGRES02DEL03,29,4.8,12.970221,77.645396,13.030221,77.705396,24/03/22,23:40:00,23:50:00,conditions Sunny,Low,0,Drinks,motorcycle,0,,Urban,(min) 10,10,Sunny,0,9.32,1.0,1.0,0.932,4,23.60953637455058,0.4170692431561997,0.0
0x20e1,BANGRES07DEL03,32,4.2,12.978453,77.643685,13.068453,77.733685,20/03/22,18:00:00,18:05:00,conditions Stormy,Medium,0,Snack,motorcycle,1,No,Metropolitian,(min) 33,33,Stormy,1,13.97,1.3,1.6,0.42333333333333334,3,73.60906267780483,0.6666666666666667,0.4909090909090909
0xac8a,BANGRES19DEL02,37,4.2,12.914264,77.6784,12.934264,77.6984,03/03/22,9:25:00,9:35:00,conditions Stormy,Low,0,Drinks,motorcycle,0,No,Metropolitian,(min) 31,31,Stormy,1,3.11,1.0,1.6,0.10032258064516128,3,12.605263197399537,0.08373590982286634,0.27272727272727276
0x404d,BANGRES03DEL01,26,4.6,12.979166,77.640709,13.049166,77.710709,25/03/22,19:15:00,19:20:00,conditions Stormy,Jam,2,Buffet,scooter,1,No,Metropolitian,(min) 23,23,Stormy,0,10.87,2.0,1.6,0.4726086956521739,0,88.1152482030437,0.5002683843263553,1.0
0x5282,BANGRES13DEL02,34,4.9,12.935662,77.61413,12.955662,77.63413,17/03/22,10:35:00,10:45:00,conditions Windy,Low,1,Meal,scooter,1,No,Urban,(min) 21,21,Windy,0,3.11,1.0,1.2,0.14809523809523809,1,9.453947398049651,0.08373590982286634,0.09090909090909088
0x885a,BANGRES17DEL02,30,4.8,12.972532,77.608179,13.102532,77.738179,20/03/22,20:00:00,20:10:00,conditions Sandstorms,Jam,1,Snack,scooter,1,No,Metropolitian,(min) 30,30,Sandstorms,0,20.18,2.0,1.5,0.6726666666666666,0,153.36065795228455,1.0,0.9090909090909091
0x4af5,BANGRES15DEL02,39,4.8,12.975377,77.696664,13.025377,77.746664,05/03/22,19:35:00,19:50:00,conditions Windy,Jam,1,Snack,motorcycle,0,No,Urban,(min) 31,31,Windy,1,7.76,2.0,1.2,0.2503225806451613,4,47.17854135618347,0.33333333333333337,0.6363636363636362
0x433a,BANGRES08DEL02,29,4.8,12.906229,77.596791,12.986229,77.676791,14/03/22,23:00:00,23:10:00,conditions Stormy,Low,0,Drinks,motorcycle,0,No,Metropolitian,(min) 15,15,Stormy,0,12.42,1.0,1.6,0.828,3,50.33999000376278,0.583467525496511,0.27272727272727276
0x8664,BANGRES02DEL01,34,4.7,12.970221,77.645396,13.080221,77.755396,02/03/22,19:25:00,19:30:00,conditions Fog,Jam,0,Snack,motorcycle,2,Yes,Urban,(min) 40,40,Fog,1,17.08,2.0,1.4,0.42699999999999994,4,121.14833343095565,0.8336017176596886,0.818181818181818
0x96bb,BANGRES04DEL01,25,4.6,12.98041,77.640489,13.09041,77.750489,04/04/22,22:45:00,22:50:00,conditions Cloudy,Low,1,Snack,scooter,0,No,Metropolitian,(min) 27,27,Cloudy,0,17.08,1.0,1.1,0.6325925925925925,0,47.593988133589725,0.8336017176596886,0.04545454545454549
0xb37f,BANGRES20DEL02,22,4.7,12.972161,77.596014,13.052161,77.676014,04/03/22,19:40:00,19:50:00,conditions Cloudy,Jam,0,Drinks,motorcycle,1,No,Metropolitian,(min) 35,35,Cloudy,1,12.42,2.0,1.1,0.35485714285714287,3,69.21748625517382,0.583467525496511,0.5454545454545455
0x4b9b,BANGRES08DEL01,39,4.6,12.906229,77.596791,12.946229,77.636791,01/03/22,13:50:00,13:55:00,conditions Windy,High,2,Snack,scooter,1,No,Urban,(min) 25,25,Windy,0,6.21,1.6,1.2,0.2484,1,30.203994002257666,0.25013419216317767,0.4181818181818181
0x704d,BANGRES03DEL02,22,4.9,12.979166,77.640709,13.029166,77.690709,26/03/22,19:25:00,19:35:00,conditions Sunny,Jam,2,Meal,motorcycle,1,No,Metropolitian,(min) 19,19,Sunny,0,7.76,2.0,1.0,0.40842105263157896,3,39.315451130152894,0.33333333333333337,0.45454545454545453
0x438f,BANGRES010DEL01,39,4.6,12.933298,77.614293,12.973298,77.654293,19/03/22,15:45:00,15:55:00,conditions Sunny,Medium,1,Meal,scooter,1,No,Metropolitian,(min) 23,23,Sunny,0,6.21,1.3,1.0,0.27,0,20.450620939028628,0.25013419216317767,0.13636363636363638
0xbc80,BANGRES07DEL02,35,4.8,12.978453,77.643685,12.998453,77.663685,24/03/22,8:25:00,8:40:00,conditions Stormy,Low,2,Snack,motorcycle,0,No,Metropolitian,(min) 24,24,Stormy,0,3.11,1.0,1.6,0.12958333333333333,3,12.605263197399537,0.08373590982286634,0.27272727272727276
0xb7fe,BANGRES12DEL03,27,4.8,12.939496,77.625999,12.969496,77.655999,03/03/22,17:20:00,17:25:00,conditions Stormy,Medium,1,Buffet,motorcycle,1,No,Metropolitian,(min) 25,25,Stormy,0,4.66,1.3,1.6,0.1864,3,24.553917829532605,0.16693505099302203,0.4909090909090909
0x3fdf,BANGRES18DEL02,27,4.8,12.913041,77.683237,12.933041,77.703237,28/03/22,10:55:00,11:00:00,conditions Windy,Low,1,Drinks,motorcycle,0,No,Metropolitian,(min) 15,15,Windy,0,3.11,1.0,1.2,0.20733333333333331,3,9.453947398049651,0.08373590982286634,0.09090909090909088
0xb2cf,BANGRES18DEL01,24,4.6,12.913041,77.683237,12.983041,77.753237,02/04/22,17:15:00,17:25:00,conditions Cloudy,Medium,2,Snack,scooter,2,No,Metropolitian,(min) 38,38,Cloudy,1,10.87,1.3,1.1,0.28605263157894734,0,39.37650154073516,0.5002683843263553,0.19545454545454552
0x9c8f,BANGRES17DEL01,34,4.6,12.972532,77.608179,12.982532,77.618179,24/03/22,11:50:00,12:00:00,conditions Windy,High,1,Snack,scooter,1,No,Metropolitian,(min) 25,25,Windy,0,1.55,1.6,1.2,0.062,0,7.538839082689112,0.0,0.4181818181818181
0x2ab5,BANGRES05DEL01,20,4.7,12.970324,77.645748,12.980324,77.655748,19/03/22,9:00:00,9:10:00,conditions Stormy,Low,2,Drinks,electric_scooter,1,No,Urban,(min) 10,10,Stormy,0,1.55,1.0,1.6,0.155,7,6.282365902240927,0.0,0.27272727272727276
0xa7f9,BANGRES12DEL02,30,4.2,12.939496,77.625999,13.069496,77.755999,27/03/22,18:50:00,19:00:00,conditions Sandstorms,Medium,0,Buffet,motorcycle,1,No,Metropolitian,(min) 35,35,Sandstorms,1,20.18,1.3,1.5,0.5765714285714285,3,99.68442766898494,1.0,0.4318181818181819
0xf75,BANGRES12DEL03,35,4.8,12.939496,77.625999,13.029496,77.715999,29/03/22,21:00:00,21:05:00,conditions Fog,Jam,2,Meal,electric_scooter,2,No,Metropolitian,(min) 40,40,Fog,1,13.97,2.0,1.4,0.34925,6,99.08912283550647,0.6666666666666667,0.818181818181818
0x5542,BANGRES14DEL02,20,4.8,12.949934,77.699386,12.969934,77.719386,24/03/22,9:15:00,9:25:00,conditions Cloudy,Low,0,Buffet,motorcycle,0,No,Urban,(min) 21,21,Cloudy,0,3.11,1.0,1.1,0.14809523809523809,4,8.666118448212181,0.08373590982286634,0.04545454545454549
0x938b,BANGRES010DEL01,27,4.1,12.933298,77.614293,12.973298,77.654293,09/03/22,13:30:00,13:35:00,conditions Sunny,High,0,Meal,motorcycle,3,No,Semi-Urban,(min) 54,54,Sunny,1,6.21,1.6,1.0,0.115,5,25.16999500188139,0.25013419216317767,0.27272727272727276
0xb5ae,BANGRES16DEL02,34,4.6,13.029198,77.570997,13.079198,77.620997,11/03/22,18:20:00,18:35:00,conditions Fog,Medium,2,Meal,motorcycle,0,No,Urban,(min) 17,17,Fog,0,7.76,1.3,1.4,0.45647058823529413,4,35.77706052843913,0.33333333333333337,0.37272727272727263
0x35c4,BANGRES13DEL01,30,4.5,12.935662,77.61413,12.945662,77.62413,09/03/22,11:20:00,11:25:00,conditions Cloudy,High,0,Meal,motorcycle,1,No,Urban,(min) 29,29,Cloudy,0,1.55,1.6,1.1,0.05344827586206897,4,6.91060249246502,0.0,0.3454545454545455
0x290d,BANGRES07DEL02,34,5.0,12.978453,77.643685,13.108453,77.773685,06/03/22,21:45:00,22:00:00,conditions Cloudy,Jam,1,Drinks,motorcycle,0,No,Metropolitian,(min) 45,45,Cloudy,1,20.18,2.0,1.1,0.4484444444444444,3,112.46448249834201,1.0,0.5454545454545455
0x3d16,BANGRES08DEL02,27,4.6,12.906229,77.596791,12.956229,77.646791,07/03/22,22:40:00,22:45:00,conditions Windy,Low,2,Drinks,electric_scooter,1,No,Urban,(min) 19,19,Windy,0,7.76,1.0,1.2,0.40842105263157896,7,23.589270678091736,0.33333333333333337,0.09090909090909088
0xb563,BANGRES17DEL01,32,5.0,12.972532,77.608179,13.012532,77.648179,30/03/22,14:40:00,14:55:00,conditions Windy,High,1,Buffet,scooter,1,No,Metropolitian,(min) 27,27,Windy,0,6.21,1.6,1.2,0.23,0,30.203994002257666,0.25013419216317767,0.4181818181818181
0xbb55,BANGRES05DEL01,38,4.7,12.970324,77.645748,13.010324,77.685748,01/04/22,14:25:00,14:30:00,conditions Cloudy,High,2,Meal,scooter,0,No,Metropolitian,(min) 29,29,Cloudy,0,6.21,1.6,1.1,0.21413793103448275,0,27.68699450206953,0.25013419216317767,0.3454545454545455
0xa41d,BANGRES13DEL01,23,4.7,12.935662,77.61413,12.975662,77.65413,24/03/22,14:45:00,15:00:00,conditions Stormy,High,0,Meal,motorcycle,0,No,Metropolitian,(min) 19,19,Stormy,0,6.21,1.6,1.6,0.3268421052631579,3,40.271992003010226,0.25013419216317767,0.7090909090909092
0x2109,BANGRES07DEL02,24,4.5,12.978453,77.643685,13.028453,77.693685,26/03/22,17:55:00,18:05:00,conditions Windy,Medium,2,Buffet,scooter,0,No,Metropolitian,(min) 29,29,Windy,0,7.76,1.3,1.2,0.2675862068965517,0,30.666051881519255,0.33333333333333337,0.2545454545454546
0x4090,BANGRES09DEL02,37,4.7,12.934179,77.615797,12.954179,77.635797,05/04/22,10:50:00,10:55:00,conditions Windy,Low,1,Meal,motorcycle,1,No,Metropolitian,(min) 20,20,Windy,0,3.11,1.0,1.2,0.1555,3,9.453947398049651,0.08373590982286634,0.09090909090909088
0x1979,BANGRES05DEL03,22,4.7,12.970324,77.645748,13.060324,77.735748,06/04/22,21:45:00,21:55:00,conditions Sunny,Jam,0,Snack,motorcycle,1,No,Metropolitian,(min) 15,15,Sunny,0,13.97,2.0,1.0,0.9313333333333333,3,70.77794488250463,0.6666666666666667,0.45454545454545453
0xa856,BANGRES12DEL01,26,4.6,12.939496,77.625999,13.009496,77.695999,14/03/22,23:00:00,23:05:00,conditions Windy,Low,0,Meal,motorcycle,1,No,Metropolitian,(min) 21,21,Windy,0,10.87,1.0,1.2,0.5176190476190475,3,33.043218076141386,0.5002683843263553,0.09090909090909088
0x6f19,BANGRES11DEL03,20,4.7,12.934365,77.616155,12.964365,77.646155,05/03/22,22:45:00,22:50:00,conditions Sunny,Low,0,Snack,motorcycle,0,No,Metropolitian,(min) 12,12,Sunny,0,4.66,1.0,1.0,0.38833333333333336,3,11.80476818727529,0.16693505099302203,0.0
0x668c,BANGRES06DEL02,20,4.8,12.979096,77.640625,12.999096,77.660625,15/03/22,9:20:00,9:35:00,conditions Stormy,Low,1,Snack,motorcycle,0,No,Metropolitian,(min) 16,16,Stormy,0,3.11,1.0,1.6,0.194375,3,12.605263197399537,0.08373590982286634,0.27272727272727276
0x6310,BANGRES07DEL01,33,4.8,12.978453,77.643685,12.988453,77.653685,24/03/22,8:35:00,8:40:00,conditions Sunny,Low,1,Buffet,scooter,1,No,Metropolitian,(min) 15,15,Sunny,0,1.55,1.0,1.0,0.10333333333333333,0,3.926478688900579,0.0,0.0
0x5d38,BANGRES13DEL02,23,4.8,12.935662,77.61413,13.015662,77.69413,29/03/22,18:30:00,18:45:00,conditions Sunny,Medium,0,Meal,motorcycle,1,No,Metropolitian,(min) 22,22,Sunny,0,12.42,1.3,1.0,0.5645454545454546,3,40.901241878057256,0.583467525496511,0.13636363636363638
0xed5,BANGRES02DEL01,29,4.7,12.970221,77.645396,12.980221,77.655396,21/03/22,11:35:00,11:45:00,conditions Sandstorms,High,1,Drinks,motorcycle,0,No,Metropolitian,(min) 19,19,Sandstorms,0,1.55,1.6,1.5,0.08157894736842106,3,9.42354885336139,0.0,0.6363636363636365
0x219e,BANGRES19DEL02,36,4.3,12.914264,77.6784,13.044264,77.8084,29/03/22,21:15:00,21:20:00,conditions Windy,Jam,0,Buffet,motorcycle,1,No,Metropolitian,(min) 44,44,Windy,1,20.18,2.0,1.2,0.4586363636363636,3,122.68852636182763,1.0,0.6363636363636362
0x6021,BANGRES14DEL02,38,5.0,12.949934,77.699386,13.079934,77.829386,16/03/22,21:10:00,21:25:00,conditions Sunny,Jam,0,Snack,motorcycle,1,No,Metropolitian,(min) 26,26,Sunny,0,20.18,2.0,1.0,0.7761538461538462,3,102.24043863485636,1.0,0.45454545454545453
0x5ed5,BANGRES20DEL02,21,4.4,12.972161,77.596014,13.102161,77.726014,10/03/22,17:55:00,18:05:00,conditions Fog,Medium,2,Drinks,scooter,0,No,Metropolitian,(min) 32,32,Fog,1,20.18,1.3,1.4,0.630625,0,93.03879915771928,1.0,0.37272727272727263
